index	selection_bucket	source_kind	source_split	source_partition	class_ids	source_image	output_image	source_sha256	source_width	source_height	scale	pad_left	pad_top
335	blue	old	train	train	0,0,2	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_36_0308.jpg	finetune_quant_dataset/quant_0335.jpg	70569809B257A53DD429873466EF26ADC153DB06D689D7C8C3CDC4465949EE3C	1920	1080	0.333333333333	0	140
336	yellow_single	old	train	train	2	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_36_0957.jpg	finetune_quant_dataset/quant_0336.jpg	F4F47C7AA5B1AEA5C33AC4F8A6651E08E1D39B6738AA5D22146B695DAF741F3E	1920	1080	0.333333333333	0	140
337	blue	old	train	train	0	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_62_1826.jpg	finetune_quant_dataset/quant_0337.jpg	6DA5F495426F5D4E2CD65A15FF8611D1803FACDE6982D86FF173798C30F8FC80	2592	1936	0.246913580247	0	81
338	other_all	special	train	香港出入境车牌	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\特殊车牌\image\香港出入境车牌\粤Z550Y港.jpg	finetune_quant_dataset/quant_0338.jpg	4D089245B1B736A285233742C0B0FD0420CC239EB8C5D6C1DBECE5BD37ED504A	1600	1200	0.4	0	80
339	green	old	train	train	1	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_green_train_015375434027777777-89_262-256&470_474&541-474&541_264&534_256&474_471&470-0_0_3_27_29_32_30_32-112-10.jpg	finetune_quant_dataset/quant_0339.jpg	8E363E84EB0943FAE36A85783BF67D60913311C4F7692BF53FD4DFB6D4E8C3DA	720	1160	0.551724137931	121	0
340	yellow_single	old	train	train	2	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_1 (540).jpg	finetune_quant_dataset/quant_0340.jpg	153C6D60DEB82B063D272D115487DF1D823690BC1CD8DDB26A17BC92823B0E74	1628	1236	0.39312039312	0	77
341	blue	old	train	train	0,0	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_36_1106.jpg	finetune_quant_dataset/quant_0341.jpg	77C58F28AC031C680EB09D9B94F1DDDF7B0A261D39B0B8AE28BA8A132A236CF3	1920	1080	0.333333333333	0	140
342	other_all	old	train	train	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_66_1205.jpg	finetune_quant_dataset/quant_0342.jpg	223614A7E358B2545E725FC88E7AB16C5084E81E069C510A573C375AE2689C8D	1920	1080	0.333333333333	0	140
343	yellow_single	old	train	train	2	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_53_0736.jpg	finetune_quant_dataset/quant_0343.jpg	7007A042E7497E917D24915A958368594AE247D5D4ED8EF1628C6F86974DCE58	1920	1080	0.333333333333	0	140
344	blue	old	train	train	0	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_blue_ccpd_rotate_0316-18_9-328&498_536&625-499&625_328&569_365&498_536&554-0_0_11_19_31_32_31-67-17.jpg	finetune_quant_dataset/quant_0344.jpg	E2CD7EB766FD49603791B57DB203026B46C3D1A17E12A54FB4FEA74607EA2805	720	1160	0.551724137931	121	0
345	other_all	special	train	香港出入境车牌	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\特殊车牌\image\香港出入境车牌\粤ZD545港.jpg	finetune_quant_dataset/quant_0345.jpg	A3F53558CC47D4B533A2932C918A442F9CA74C82CD06D4E22764A80D5B1DA3C9	1600	1200	0.4	0	80
346	yellow_single	old	train	train	2	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_46_0753.jpg	finetune_quant_dataset/quant_0346.jpg	4B300A60FF83ADA228DED6329424448DE2BC6977310A6C24C802C4991D7EF872	1920	1080	0.333333333333	0	140
347	yellow_single	old	train	train	0,0,0,2	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_62_0300.jpg	finetune_quant_dataset/quant_0347.jpg	3D6C232661F39385CFD3782746D79B17DF98DFF6B2E84C235274F143268137F9	1920	1080	0.333333333333	0	140
348	green	old	train	train	1	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_green_train_0204698350694-90_266-208&402_453&486-453&480_208&486_212&406_450&402-0_0_3_24_26_30_26_32-142-64.jpg	finetune_quant_dataset/quant_0348.jpg	74027DC1D945C6F4D08269F2152F7EA879CC657555D0E592C7CFE762BC1B5325	720	1160	0.551724137931	121	0
349	green	old	train	train	1	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_green_train_303953125-90_264-105&425_501&526-496&511_114&526_105&432_501&425-0_0_5_24_31_27_32_32-102-307.jpg	finetune_quant_dataset/quant_0349.jpg	DA7275CB31F7B4FD1C7ECB09883D93D98CBFAB0D1C34D254103A544BEC62C9BB	720	1160	0.551724137931	121	0
350	yellow_single	old	train	train	2	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_61_0222.jpg	finetune_quant_dataset/quant_0350.jpg	BB4ABFA982B3F8B8B48DFBF7DD34A214C36DADD72440E88AAA9CD3E05940481F	1920	1080	0.333333333333	0	140
351	yellow_single	old	train	train	2	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_1 (248).jpg	finetune_quant_dataset/quant_0351.jpg	18A4B3ADF97B27BEC3972A52B93C9B0AB8404AB1823169868DEC9127F3427448	1628	1236	0.39312039312	0	77
352	other_all	special	test	香港出入境车牌	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\特殊车牌\image\香港出入境车牌\粤Z617A港.jpg	finetune_quant_dataset/quant_0352.jpg	86F7EB4046C7A6B13E55CEBA2640DBE1F2E9B83BF909F1037EEC63ECD285588E	1600	1200	0.4	0	80
353	green	old	train	train	1	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_green_train_30153125-93_103-283&455_479&534-479&534_291&519_283&455_469&467-0_0_3_24_33_33_31_30-120-66.jpg	finetune_quant_dataset/quant_0353.jpg	E3EC0BFF78BD72A9C8C65C1412D3F1477AFEA08A53D05684B36F991BE8C433FA	720	1160	0.551724137931	121	0
354	yellow_single	old	train	train	2	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_57_0479.jpg	finetune_quant_dataset/quant_0354.jpg	249C0BDAB2AB5149D071DE9427669B3622F7A6D173B7F68EACED45DEC5F6A7FE	1600	1200	0.4	0	80
355	blue	old	train	train	0	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_44_0940.jpg	finetune_quant_dataset/quant_0355.jpg	BC5980A360AAB2444206EF2D4C4C7C88B07CF4412CE618540FACC11C6FEFF47A	1920	1080	0.333333333333	0	140
356	other_all	special	test	澳门出入境车牌	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\特殊车牌\image\澳门出入境车牌\粤Z8115澳.jpg	finetune_quant_dataset/quant_0356.jpg	1C25A6C20DFCC07076175877996F93FD1FD004B3EA55B8D8BFA725E5B36CE33D	1600	1200	0.4	0	80
357	other_all	old	train	train	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_66_0387.jpg	finetune_quant_dataset/quant_0357.jpg	E9471CC58D24231FD9B9BF2D9EAD4BC4F4B44469E536EA978FEFD2C2CCC2EE9C	1600	1200	0.4	0	80
358	blue	old	train	train	0	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_blue_ccpd_blur_0135-2_1-303&550_477&615-477&609_307&615_303&556_473&550-0_0_2_13_25_24_33-62-1.jpg	finetune_quant_dataset/quant_0358.jpg	919E5A13FB4443375994E58C287918A919BAE5C70B41BFE26EFB2EFAF261B435	720	1160	0.551724137931	121	0
359	other_all	special	train	澳门出入境车牌	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\特殊车牌\image\澳门出入境车牌\粤Z9667澳.jpg	finetune_quant_dataset/quant_0359.jpg	58146FA1204D370687CB7040788F5F103D3101C47B9D71CA04CB4A992326B7CF	1600	1200	0.4	0	80
360	yellow_single	old	train	train	2	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_54_0548.jpg	finetune_quant_dataset/quant_0360.jpg	FF157AE14E36F5672CC634C7D380DFC6785B85E1FF9087030F5A5061D410AE97	1920	1080	0.333333333333	0	140
361	green	old	train	train	1	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_green_train_0191905381944-92_267-217&474_456&555-453&555_218&544_217&474_456&486-0_0_3_26_27_24_30_32-113-100.jpg	finetune_quant_dataset/quant_0361.jpg	CF5722F7109757AB450955EE5887BBA5EA5AF7229D1551F8088FE0151554CA93	720	1160	0.551724137931	121	0
362	yellow_single	old	train	train	2	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_1 (349).jpg	finetune_quant_dataset/quant_0362.jpg	C566F240C92073ED22BBB30285EC975E290A5BD216397CED994FE36ED08CEECC	1628	1236	0.39312039312	0	77
363	blue	old	train	train	0,2	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_61_0967.jpg	finetune_quant_dataset/quant_0363.jpg	3669E6B5B0708EAF1763D84E31A2EF827A20AC6EDC6402D976362C2A738FDB9D	1920	1080	0.333333333333	0	140
364	green	old	train	train	1	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_green_train_01890625-90_247-227&466_469&544-469&544_253&535_227&466_450&469-0_0_3_24_26_29_25_29-62-46.jpg	finetune_quant_dataset/quant_0364.jpg	1BB83A3BA68610C07ED0E9B536E4B4B2A10CE9FCD07A7A6E22D04ACBCA43DE55	720	1160	0.551724137931	121	0
365	yellow_single	old	train	train	0,2	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_44_0954.jpg	finetune_quant_dataset/quant_0365.jpg	C1AE33D29957164D5ED5613B0C83C8A2AE9276815AC0A0C032E9FB7F680D702A	1920	1080	0.333333333333	0	140
366	blue	old	train	train	0	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_blue_ccpd_base_0253412356322-90_89-324&462_610&561-618&565_321&552_323&447_620&460-0_0_32_31_10_32_25-158-20.jpg	finetune_quant_dataset/quant_0366.jpg	3797B64024E917DD2E8B0A9FFF43F5C525DD2C586B328025ACEC4244D845E19C	720	1160	0.551724137931	121	0
367	other_all	old	train	train	0,3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_62_0540.jpg	finetune_quant_dataset/quant_0367.jpg	BC94AB172AAC10461A42844695234A7C2AF58CB36AE8A22E53A7579ED70195AA	1920	1080	0.333333333333	0	140
368	other_all	special	train	教练车牌	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\特殊车牌\image\教练车牌\粤C2042学.jpg	finetune_quant_dataset/quant_0368.jpg	40608B3D95D72302F906E48B1F3F18632FA4611A21F3D003EA7F87D3BDA21AD6	1600	1200	0.4	0	80
369	blue	old	train	train	0	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_blue_ccpd_db_0071-1_6-392&372_507&424-503&421_392&424_396&375_507&372-0_0_10_21_32_27_26-13-3.jpg	finetune_quant_dataset/quant_0369.jpg	6A296311CC963947C15AF94EA8AA0E36CE18902349A3A0B0399A2D9D0FBB885B	720	1160	0.551724137931	121	0
370	blue	old	train	train	0	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_blue_ccpd_db_0706-5_3-177&422_489&611-489&580_183&611_177&453_483&422-0_0_11_22_27_33_32-211-54.jpg	finetune_quant_dataset/quant_0370.jpg	F472DA765E0E5A66BBDC8711EE522A98EF605463F57B648F4D70A1CE02F0F0D3	720	1160	0.551724137931	121	0
371	other_all	old	train	train	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_44_1571.jpg	finetune_quant_dataset/quant_0371.jpg	26BC4913BEB4415CDDB225A9405B3EB5749C3C7A76F7AE9FA8F11C286662DB5A	1920	1080	0.333333333333	0	140
372	green	old	train	train	1	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_green_train_0341015625-90_257-220&397_544&503-523&493_220&503_241&397_544&401-0_0_3_25_24_24_24_26-68-151.jpg	finetune_quant_dataset/quant_0372.jpg	9E7652E7546BE1F7D02A6AB6716595C27DB9690A64CB3309D46CD29EA21AE3C6	720	1160	0.551724137931	121	0
373	other_all	special	train	警用车牌	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\特殊车牌\image\警用车牌\粤AZ033警.jpg	finetune_quant_dataset/quant_0373.jpg	C2CDBFE9F09219A6BF4EDCB2992B54E8D9563F431782770F87F8693490CA1D26	1600	1200	0.4	0	80
374	other_all	special	train	澳门出入境车牌	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\特殊车牌\image\澳门出入境车牌\粤Z119C澳.jpg	finetune_quant_dataset/quant_0374.jpg	437B5317689B46A95E9DAD29817035F4BAB7833E5348C36E2CDFB07982F09E3C	1600	1200	0.4	0	80
375	other_all	old	train	train	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_66_0157.jpg	finetune_quant_dataset/quant_0375.jpg	200BC530FEF3D37237B3CFD2320D97C985DD21A941B96BEACED93F0643728254	1920	1080	0.333333333333	0	140
376	blue	old	train	train	0	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_blue_ccpd_db_0370-3_15-140&459_409&574-409&574_161&558_140&459_388&475-0_0_32_15_29_28_30-28-3.jpg	finetune_quant_dataset/quant_0376.jpg	9ED6D7FB99FA56063766841E5A93E6DBC4E9129B984F764A63A992AD3C75C15E	720	1160	0.551724137931	121	0
377	green	old	train	train	1	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_green_train_01525390625-87_262-282&520_495&593-495&585_292&593_282&532_484&520-0_0_3_25_32_32_24_24-122-87.jpg	finetune_quant_dataset/quant_0377.jpg	732739B387E7977FBC981994C1304EB7B9D8669C050FEA610CCE9D6ECA68B246	720	1160	0.551724137931	121	0
378	green	old	train	train	1	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_green_train_3021766493055555555-88_101-266&460_502&553-491&543_271&553_266&461_502&460-0_0_3_26_29_27_30_27-125-72.jpg	finetune_quant_dataset/quant_0378.jpg	47689705AEE64466558C400F4F9A4E555311BE7A55A9005589DCA0733CEF533E	720	1160	0.551724137931	121	0
379	green	old	train	train	1	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_green_train_0183723958333-89_98-202&523_451&597-444&592_202&597_210&529_451&523-0_0_3_24_30_31_27_24-153-472.jpg	finetune_quant_dataset/quant_0379.jpg	625F628F596A515ED87CE99685047AA9BD700875E8B06AC1AF002F1660034D72	720	1160	0.551724137931	121	0
380	blue	old	train	train	0	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_58_0896.jpg	finetune_quant_dataset/quant_0380.jpg	E93E5AC1694354CC755F3D45D6CC1F0E8771EFF3E6F671669D2C4F2F7BB4F008	1920	1080	0.333333333333	0	140
381	yellow_single	old	train	train	2	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_56_0187.jpg	finetune_quant_dataset/quant_0381.jpg	0A43674F51270EA9E3EE6863DFD138A7AD141C76EA3E34BB570092F86BD06D27	1920	1080	0.333333333333	0	140
382	yellow_single	old	train	train	2	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_66_1764.jpg	finetune_quant_dataset/quant_0382.jpg	A9BC223B2BB8A3F8D76FD95BA21B707389B79A72418B45B12C8595210349B401	1920	1080	0.333333333333	0	140
383	blue	old	train	train	0,0	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_44_0313.jpg	finetune_quant_dataset/quant_0383.jpg	B726A7E5533B46E756DA9A6082C721514C402DE7263A5C75FDEB01E9C8A383E7	1920	1080	0.333333333333	0	140
384	other_all	old	train	train	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_66_1366.jpg	finetune_quant_dataset/quant_0384.jpg	99210476E7F56B4D95EAE0A5B9576EDB5713C81ED3CC103F6F3424B77C7DBEC7	1600	1200	0.4	0	80
385	other_all	old	train	train	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_66_1434.jpg	finetune_quant_dataset/quant_0385.jpg	DD6943E9606B50EB2CD330A70E1EEAEFDA63A0DC968796305706D69CF9962D0B	1920	1080	0.333333333333	0	140
386	other_all	old	train	train	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_66_0141.jpg	finetune_quant_dataset/quant_0386.jpg	A419128C827DA7977BC9B10C16573A35A641872F497BAF484383CB87C00118D2	1920	1080	0.333333333333	0	140
387	other_all	special	train	警用车牌	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\特殊车牌\image\警用车牌\粤AA629警.jpg	finetune_quant_dataset/quant_0387.jpg	91A93985023BFB84162C81B0610D91AE0043EBD1DC9DED5BB8D04E844174832E	1600	1200	0.4	0	80
388	other_all	special	val	警用车牌	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\特殊车牌\image\警用车牌\粤C0779警.jpg	finetune_quant_dataset/quant_0388.jpg	2D8A9087E009614A6CA529413003AF43F287F6761F4A2B355A96EE5A11FB2E8A	1600	1200	0.4	0	80
389	green	old	train	train	1	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_green_train_0129405381944-93_263-296&416_474&490-467&490_296&483_306&416_474&428-0_0_3_26_29_25_30_31-144-97.jpg	finetune_quant_dataset/quant_0389.jpg	2CFED791FCEBD029DDEFAB8E9766400D7A1CAF5968F2C594F19747070EC8641C	720	1160	0.551724137931	121	0
390	other_all	special	test	香港出入境车牌	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\特殊车牌\image\香港出入境车牌\粤ZBZ99港.jpg	finetune_quant_dataset/quant_0390.jpg	503CF011F4206711F3AF3076AB2063995A6B1A1BDF86AE6F1D3402465E7FFF78	1600	1200	0.4	0	80
391	other_all	old	train	train	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_66_0464.jpg	finetune_quant_dataset/quant_0391.jpg	1096A278E390A7E9C4D5326515B4EB51D64C0A0D8E12C5756D5816CF647442AA	1920	1080	0.333333333333	0	140
392	other_all	old	train	train	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_66_0427.jpg	finetune_quant_dataset/quant_0392.jpg	91FA1A067D7511FB2C7BE3461115523B24F659F3D5A2AB7B16DD6CFA0FC0CB3F	1920	1080	0.333333333333	0	140
393	blue	old	train	train	0	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_blue_ccpd_base_0121551724138-90_90-232&464_438&525-448&536_224&535_221&464_445&465-0_0_3_29_29_25_1-97-18.jpg	finetune_quant_dataset/quant_0393.jpg	4B9F2F0ABB0649E0CD6E7B06424D3A9AB5A6D4AF51E37ACC6711C4B26B6AE89A	720	1160	0.551724137931	121	0
394	yellow_single	old	train	train	2	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_45_0012.jpg	finetune_quant_dataset/quant_0394.jpg	86C845174C1E2CC71903368D3683D13D91C61775ADCD2D8F6685C56A4815F30A	1600	1200	0.4	0	80
395	other_all	special	train	警用车牌	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\特殊车牌\image\警用车牌\粤C1601警.jpg	finetune_quant_dataset/quant_0395.jpg	A28D6F7C04E134E1BE1C730512428FEC7626031B719F3799E3A883AC9305678D	1600	1200	0.4	0	80
396	blue	old	train	train	0	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_65_0404.jpg	finetune_quant_dataset/quant_0396.jpg	CECDAC712B50DF06A279E8F08931B39BE45B467B708951C1100D548E96BE394F	1920	1080	0.333333333333	0	140
397	yellow_single	old	train	train	2	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_53_0007.jpg	finetune_quant_dataset/quant_0397.jpg	858618F47B3307A95A23C3C3064DB0DB73781279C99B92C5EB60AEFB41562767	1600	1200	0.4	0	80
398	green	old	train	train	1	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_green_train_0196126302083-90_265-179&483_420&565-414&554_179&565_185&483_420&483-0_0_3_24_33_29_30_24-122-160.jpg	finetune_quant_dataset/quant_0398.jpg	4BAB536CADEF60F9D0331629DFE117F44786CFFA0F50ADBE55870F7100161BA6	720	1160	0.551724137931	121	0
399	other_all	special	train	警用车牌	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\特殊车牌\image\警用车牌\粤H1528警.jpg	finetune_quant_dataset/quant_0399.jpg	F09B488CF34D7662E222E02AA57EB90C62FD161844301976C986F9129F0799DF	1600	1200	0.4	0	80
400	blue	old	train	train	0	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_65_0049.jpg	finetune_quant_dataset/quant_0400.jpg	5CA324AFAC0E8172475071C641CE04224CB4B7D6D283A10E945AA04B6AD2F127	1920	1080	0.333333333333	0	140
401	other_all	special	train	香港出入境车牌	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\特殊车牌\image\香港出入境车牌\粤ZF080港.jpg	finetune_quant_dataset/quant_0401.jpg	6A7E23E096D05672692FD6B49BF3B9FC3F822A20B126546C097ED7F568847FA8	1600	1200	0.4	0	80
402	yellow_single	old	train	train	0,2	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_57_0713.jpg	finetune_quant_dataset/quant_0402.jpg	3D7AB0F69E249B0CF2A7E8597141779DEB03EA71AA7B42B04AC6E8A341F8A673	1920	1080	0.333333333333	0	140
403	other_all	old	train	train	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_66_1032.jpg	finetune_quant_dataset/quant_0403.jpg	B30896124A219DDB0518CE9C0A19F58E684F45E62B4513D427B991CEFF36A609	1920	1080	0.333333333333	0	140
404	green	old	train	train	1	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_green_train_302041558159722222-91_92-209&461_474&539-471&539_219&534_209&461_474&466-0_0_3_24_33_29_26_31-168-22.jpg	finetune_quant_dataset/quant_0404.jpg	1BF1343254E9DDDFB1B612C4DB88D5533A62A796E4A2F53830DDFE2C575CC7F6	720	1160	0.551724137931	121	0
405	other_all	special	train	香港出入境车牌	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\特殊车牌\image\香港出入境车牌\粤ZSS26港.jpg	finetune_quant_dataset/quant_0405.jpg	DF67DF89EB93BA24A07618320AC1910E4B8F3193F89D7FA0F0D61F8ACBFD6819	1600	1200	0.4	0	80
406	green	old	train	train	1	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_green_train_3017782118055555556-90_98-199&456_440&530-440&530_217&527_199&457_431&456-0_0_3_24_27_33_31_31-84-44.jpg	finetune_quant_dataset/quant_0406.jpg	B38F2BBF24D03245F2C358E4B8DD85D64AD0F6B97727534E9352E0CDB5EBD1E9	720	1160	0.551724137931	121	0
407	other_all	special	train	澳门出入境车牌	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\特殊车牌\image\澳门出入境车牌\粤Z1618澳.jpg	finetune_quant_dataset/quant_0407.jpg	C5F90CD7D0CE157C9B1469943500251DA8640D4FE64D643D6B8B02A73F4A4163	1600	1200	0.4	0	80
408	yellow_single	old	train	train	2	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_56_0741.jpg	finetune_quant_dataset/quant_0408.jpg	EF5D025993BE540844DE095F4FD39AF6988A7E3AC13078FFAA6D34FDAA8BB9BA	1920	1080	0.333333333333	0	140
409	blue	old	train	train	0	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_blue_ccpd_tilt_0384-19_31-212&434_423&586-423&586_231&519_212&434_404&501-0_0_12_13_30_32_29-52-11.jpg	finetune_quant_dataset/quant_0409.jpg	D4B260A115D3E6F3E9716968DCFC5167C0D015795419CBC20512492107E1E9C4	720	1160	0.551724137931	121	0
