selection_index	primary_class_id	primary_class	class_ids	classes	source_kind	source_partition	source_image	dataset_image	calibration_hardlink	label_path	box_count	short_side_640	tilt_deg	size_quartile	angle_bin
238	1	green	1	green	ccpd2020	ccpd_green	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CCPD2020\ccpd_green\train\0142306857639-90_268-256&432_471&499-470&499_256&495_258&432_471&435-0_0_3_26_28_32_29_32-107-84.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\ccpd2020_ccpd_green_0142306857639-90_268-256&432_471&499-470&499_256&495_258&432_471&435-0_0_3_26_28_32_29_32-107-84.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0238.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\ccpd2020_ccpd_green_0142306857639-90_268-256&432_471&499-470&499_256&495_258&432_471&435-0_0_3_26_28_32_29_32-107-84.txt	1	34.775901	1.070740	0	0-5
239	1	green	1	green	ccpd2020	ccpd_green	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CCPD2020\ccpd_green\train\014375-89_266-215&453_422&523-419&516_215&523_218&457_422&453-0_0_3_26_25_30_33_30-175-59.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\ccpd2020_ccpd_green_014375-89_266-215&453_422&523-419&516_215&523_218&457_422&453-0_0_3_26_25_30_33_30-175-59.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0239.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\ccpd2020_ccpd_green_014375-89_266-215&453_422&523-419&516_215&523_218&457_422&453-0_0_3_26_25_30_33_30-175-59.txt	1	34.798432	1.965106	0	0-5
240	1	green	1	green	ccpd2020	ccpd_green	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CCPD2020\ccpd_green\train\0147580295139-90_94-244&542_447&616-447&616_244&616_246&551_443&542-0_0_5_25_24_24_24_24-123-33.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\ccpd2020_ccpd_green_0147580295139-90_94-244&542_447&616-447&616_244&616_246&551_443&542-0_0_5_25_24_24_24_24-123-33.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0240.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\ccpd2020_ccpd_green_0147580295139-90_94-244&542_447&616-447&616_244&616_246&551_443&542-0_0_5_25_24_24_24_24-123-33.txt	1	35.878735	0.000000	0	0-5
241	1	green	1	green	ccpd2020	ccpd_green	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CCPD2020\ccpd_green\train\0147916666667-89_268-233&407_446&477-446&468_236&477_233&413_442&407-0_0_3_24_33_32_26_32-102-49.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\ccpd2020_ccpd_green_0147916666667-89_268-233&407_446&477-446&468_236&477_233&413_442&407-0_0_3_24_33_32_26_32-102-49.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0241.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\ccpd2020_ccpd_green_0147916666667-89_268-233&407_446&477-446&468_236&477_233&413_442&407-0_0_3_24_33_32_26_32-102-49.txt	1	33.727305	2.454157	0	0-5
242	1	green	1	green	ccpd2020	ccpd_green	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CCPD2020\ccpd_green\train\015107421875-90_261-233&408_454&477-454&477_241&472_233&411_451&408-0_0_3_26_30_27_33_33-138-68.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\ccpd2020_ccpd_green_015107421875-90_261-233&408_454&477-454&477_241&472_233&411_451&408-0_0_3_26_30_27_33_33-138-68.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0242.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\ccpd2020_ccpd_green_015107421875-90_261-233&408_454&477-454&477_241&472_233&411_451&408-0_0_3_26_30_27_33_33-138-68.txt	1	33.943865	0.788361	0	0-5
243	1	green	1	green	ccpd2020	ccpd_green	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CCPD2020\ccpd_green\train\0151573350694-90_268-208&408_437&474-437&474_208&473_210&408_433&409-0_0_3_24_27_26_30_30-199-77.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\ccpd2020_ccpd_green_0151573350694-90_268-208&408_437&474-437&474_208&473_210&408_433&409-0_0_3_24_27_26_30_30-199-77.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0243.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\ccpd2020_ccpd_green_0151573350694-90_268-208&408_437&474-437&474_208&473_210&408_433&409-0_0_3_24_27_26_30_30-199-77.txt	1	35.879375	0.250179	0	0-5
244	1	green	1	green	ccpd2020	ccpd_green	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CCPD2020\ccpd_green\train\0152777777778-90_90-205&434_425&504-423&500_205&504_205&436_425&434-0_0_5_24_31_27_32_32-100-19.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\ccpd2020_ccpd_green_0152777777778-90_90-205&434_425&504-423&500_205&504_205&436_425&434-0_0_5_24_31_27_32_32-100-19.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0244.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\ccpd2020_ccpd_green_0152777777778-90_90-205&434_425&504-423&500_205&504_205&436_425&434-0_0_5_24_31_27_32_32-100-19.txt	1	36.430158	0.520814	1	0-5
245	1	green	1	green	ccpd2020	ccpd_green	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CCPD2020\ccpd_green\train\015339626736111112-90_269-238&461_449&535-443&532_239&535_238&464_449&461-0_0_3_25_30_30_32_32-118-121.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\ccpd2020_ccpd_green_015339626736111112-90_269-238&461_449&535-443&532_239&535_238&464_449&461-0_0_3_25_30_30_32_32-118-121.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0245.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\ccpd2020_ccpd_green_015339626736111112-90_269-238&461_449&535-443&532_239&535_238&464_449&461-0_0_3_25_30_30_32_32-118-121.txt	1	39.176360	0.814513	1	0-5
246	1	green	1	green	ccpd2020	ccpd_green	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CCPD2020\ccpd_green\train\0154166666667-91_268-258&448_480&518-478&516_258&518_261&448_480&453-0_0_3_25_30_30_32_32-121-142.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\ccpd2020_ccpd_green_0154166666667-91_268-258&448_480&518-478&516_258&518_261&448_480&453-0_0_3_25_30_30_32_32-121-142.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0246.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\ccpd2020_ccpd_green_0154166666667-91_268-258&448_480&518-478&516_258&518_261&448_480&453-0_0_3_25_30_30_32_32-121-142.txt	1	34.776553	0.520814	0	0-5
247	1	green	1	green	ccpd2020	ccpd_green	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CCPD2020\ccpd_green\train\0154947916667-94_99-243&391_447&468-447&468_248&453_243&391_443&407-10_0_3_27_24_24_26_26-101-51.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\ccpd2020_ccpd_green_0154947916667-94_99-243&391_447&468-447&468_248&453_243&391_443&407-10_0_3_27_24_24_26_26-101-51.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0247.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\ccpd2020_ccpd_green_0154947916667-94_99-243&391_447&468-447&468_248&453_243&391_443&407-10_0_3_27_24_24_26_26-101-51.txt	1	33.727305	4.573883	0	0-5
248	1	green	1	green	ccpd2020	ccpd_green	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CCPD2020\ccpd_green\train\0157975260417-93_270-256&396_467&471-466&471_256&462_259&396_467&409-0_0_3_24_31_25_28_29-165-49.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\ccpd2020_ccpd_green_0157975260417-93_270-256&396_467&471-466&471_256&462_259&396_467&409-0_0_3_24_31_25_28_29-165-49.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0248.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\ccpd2020_ccpd_green_0157975260417-93_270-256&396_467&471-466&471_256&462_259&396_467&409-0_0_3_24_31_25_28_29-165-49.txt	1	34.211170	2.453841	0	0-5
249	1	green	1	green	ccpd2020	ccpd_green	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CCPD2020\ccpd_green\train\0159440104167-90_268-223&431_460&499-456&497_223&499_225&431_460&431-0_0_3_24_28_29_30_30-128-70.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\ccpd2020_ccpd_green_0159440104167-90_268-223&431_460&499-456&497_223&499_225&431_460&431-0_0_3_24_28_29_30_30-128-70.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0249.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\ccpd2020_ccpd_green_0159440104167-90_268-223&431_460&499-456&497_223&499_225&431_460&431-0_0_3_24_28_29_30_30-128-70.txt	1	36.480266	0.000000	1	0-5
250	1	green	1	green	ccpd2020	ccpd_green	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CCPD2020\ccpd_green\train\016527777777777777-90_258-231&478_469&548-469&539_243&548_231&482_465&478-0_0_3_27_25_25_29_29-94-104.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\ccpd2020_ccpd_green_016527777777777777-90_258-231&478_469&548-469&539_243&548_231&482_465&478-0_0_3_27_25_25_29_29-94-104.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0250.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\ccpd2020_ccpd_green_016527777777777777-90_258-231&478_469&548-469&539_243&548_231&482_465&478-0_0_3_27_25_25_29_29-94-104.txt	1	33.727331	0.979241	0	0-5
251	1	green	1	green	ccpd2020	ccpd_green	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CCPD2020\ccpd_green\train\0166449652778-90_265-201&411_437&482-437&479_206&482_201&414_434&411-0_0_3_25_24_24_24_26-115-53.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\ccpd2020_ccpd_green_0166449652778-90_265-201&411_437&482-437&479_206&482_201&414_434&411-0_0_3_25_24_24_24_26-115-53.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0251.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\ccpd2020_ccpd_green_0166449652778-90_265-201&411_437&482-437&479_206&482_201&414_434&411-0_0_3_25_24_24_24_26-115-53.txt	1	37.553922	0.737900	1	0-5
252	1	green	1	green	ccpd2020	ccpd_green	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CCPD2020\ccpd_green\train\01697265625-90_261-276&488_513&560-513&560_285&559_276&491_506&488-0_0_3_24_32_24_26_31-105-86.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\ccpd2020_ccpd_green_01697265625-90_261-276&488_513&560-513&560_285&559_276&491_506&488-0_0_3_24_32_24_26_31-105-86.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0252.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\ccpd2020_ccpd_green_01697265625-90_261-276&488_513&560-513&560_285&559_276&491_506&488-0_0_3_24_32_24_26_31-105-86.txt	1	37.844612	0.747233	1	0-5
253	1	green	1	green	ccpd2020	ccpd_green	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CCPD2020\ccpd_green\train\0171918402778-90_93-249&431_482&505-479&505_249&501_252&431_482&437-0_0_3_26_24_27_30_30-98-41.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\ccpd2020_ccpd_green_0171918402778-90_93-249&431_482&505-479&505_249&501_252&431_482&437-0_0_3_26_24_27_30_30-98-41.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0253.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\ccpd2020_ccpd_green_0171918402778-90_93-249&431_482&505-479&505_249&501_252&431_482&437-0_0_3_26_24_27_30_30-98-41.txt	1	37.553922	1.494216	1	0-5
254	1	green	1	green	ccpd2020	ccpd_green	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CCPD2020\ccpd_green\train\017469618055555556-88_266-247&484_477&561-477&554_253&561_247&496_473&484-0_0_3_24_25_32_32_24-194-18.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\ccpd2020_ccpd_green_017469618055555556-88_266-247&484_477&561-477&554_253&561_247&496_473&484-0_0_3_24_25_32_32_24-194-18.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0254.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\ccpd2020_ccpd_green_017469618055555556-88_266-247&484_477&561-477&554_253&561_247&496_473&484-0_0_3_24_25_32_32_24-194-18.txt	1	36.014847	3.039459	0	0-5
255	1	green	1	green	ccpd2020	ccpd_green	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CCPD2020\ccpd_green\train\0175846354167-92_266-176&411_398&491-398&491_178&480_176&411_395&423-0_0_3_24_27_30_29_28-124-93.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\ccpd2020_ccpd_green_0175846354167-92_266-176&411_398&491-398&491_178&480_176&411_395&423-0_0_3_24_27_30_29_28-124-93.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0255.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\ccpd2020_ccpd_green_0175846354167-92_266-176&411_398&491-398&491_178&480_176&411_395&423-0_0_3_24_27_30_29_28-124-93.txt	1	37.553939	2.862474	1	0-5
256	1	green	1	green	ccpd2020	ccpd_green	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CCPD2020\ccpd_green\train\0179014756944-90_266-245&466_471&546-471&539_250&546_245&466_471&466-0_0_5_25_32_25_25_32-112-7.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\ccpd2020_ccpd_green_0179014756944-90_266-245&466_471&546-471&539_250&546_245&466_471&466-0_0_5_25_32_25_25_32-112-7.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0256.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\ccpd2020_ccpd_green_0179014756944-90_266-245&466_471&546-471&539_250&546_245&466_471&466-0_0_5_25_32_25_25_32-112-7.txt	1	40.275840	0.000000	1	0-5
257	1	green	1	green	ccpd2020	ccpd_green	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CCPD2020\ccpd_green\train\0179296875-90_268-244&444_487&518-487&518_246&516_244&447_480&444-0_0_3_25_32_32_32_31-113-44.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\ccpd2020_ccpd_green_0179296875-90_268-244&444_487&518-487&518_246&516_244&447_480&444-0_0_3_25_32_32_32_31-113-44.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0257.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\ccpd2020_ccpd_green_0179296875-90_268-244&444_487&518-487&518_246&516_244&447_480&444-0_0_3_25_32_32_32_31-113-44.txt	1	38.085111	0.475435	1	0-5
258	1	green	1	green	ccpd2020	ccpd_green	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CCPD2020\ccpd_green\train\0179557291667-89_252-300&442_497&534-479&518_300&534_324&446_497&442-0_0_3_25_24_32_26_30-159-34.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\ccpd2020_ccpd_green_0179557291667-89_252-300&442_497&534-479&518_300&534_324&446_497&442-0_0_3_25_24_32_26_30-159-34.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0258.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\ccpd2020_ccpd_green_0179557291667-89_252-300&442_497&534-479&518_300&534_324&446_497&442-0_0_3_25_24_32_26_30-159-34.txt	1	43.091505	5.107800	2	5-15
259	1	green	1	green	ccpd2020	ccpd_green	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CCPD2020\ccpd_green\train\0180772569444-90_268-295&444_540&518-540&516_297&518_295&448_540&444-0_0_3_24_30_32_32_32-129-54.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\ccpd2020_ccpd_green_0180772569444-90_268-295&444_540&518-540&516_297&518_295&448_540&444-0_0_3_24_30_32_32_32-129-54.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0259.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\ccpd2020_ccpd_green_0180772569444-90_268-295&444_540&518-540&516_297&518_295&448_540&444-0_0_3_24_30_32_32_32-129-54.txt	1	38.636563	0.935283	1	0-5
260	1	green	1	green	ccpd2020	ccpd_green	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CCPD2020\ccpd_green\train\0183919270833-91_258-239&461_465&543-465&543_250&528_239&461_457&467-0_0_3_24_33_33_25_31-99-52.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\ccpd2020_ccpd_green_0183919270833-91_258-239&461_465&543-465&543_250&528_239&461_457&467-0_0_3_24_33_33_25_31-99-52.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0260.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\ccpd2020_ccpd_green_0183919270833-91_258-239&461_465&543-465&543_250&528_239&461_457&467-0_0_3_24_33_33_25_31-99-52.txt	1	37.460026	1.576423	1	0-5
261	1	green	1	green	ccpd2020	ccpd_green	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CCPD2020\ccpd_green\train\0186838107639-90_257-201&488_458&561-458&561_215&557_201&488_452&490-0_0_3_24_30_29_32_30-99-26.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\ccpd2020_ccpd_green_0186838107639-90_257-201&488_458&561-458&561_215&557_201&488_452&490-0_0_3_24_30_29_32_30-99-26.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0261.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\ccpd2020_ccpd_green_0186838107639-90_257-201&488_458&561-458&561_215&557_201&488_452&490-0_0_3_24_30_29_32_30-99-26.txt	1	38.844160	0.456494	1	0-5
262	1	green	1	green	ccpd2020	ccpd_green	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CCPD2020\ccpd_green\train\0188747829861-92_107-223&492_468&570-468&570_238&560_223&494_450&492-0_0_3_27_25_31_25_32-113-141.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\ccpd2020_ccpd_green_0188747829861-92_107-223&492_468&570-468&570_238&560_223&494_450&492-0_0_3_27_25_31_25_32-113-141.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0262.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\ccpd2020_ccpd_green_0188747829861-92_107-223&492_468&570-468&570_238&560_223&494_450&492-0_0_3_27_25_31_25_32-113-141.txt	1	37.342730	2.489357	1	0-5
263	1	green	1	green	ccpd2020	ccpd_green	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CCPD2020\ccpd_green\train\0190646701389-89_255-208&419_459&495-459&495_225&495_208&427_446&419-0_0_3_17_25_25_25_30-134-65.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\ccpd2020_ccpd_green_0190646701389-89_255-208&419_459&495-459&495_225&495_208&427_446&419-0_0_3_17_25_25_25_30-134-65.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0263.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\ccpd2020_ccpd_green_0190646701389-89_255-208&419_459&495-459&495_225&495_208&427_446&419-0_0_3_17_25_25_25_30-134-65.txt	1	38.672069	1.925033	1	0-5
264	1	green	1	green	ccpd2020	ccpd_green	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CCPD2020\ccpd_green\train\01921875-89_263-191&486_437&565-437&565_200&565_191&493_429&486-1_0_5_24_27_27_29_29-169-309.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\ccpd2020_ccpd_green_01921875-89_263-191&486_437&565-437&565_200&565_191&493_429&486-1_0_5_24_27_27_29_29-169-309.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0264.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\ccpd2020_ccpd_green_01921875-89_263-191&486_437&565-437&565_200&565_191&493_429&486-1_0_5_24_27_27_29_29-169-309.txt	1	40.033302	1.684552	1	0-5
265	1	green	1	green	ccpd2020	ccpd_green	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CCPD2020\ccpd_green\train\0194911024306-90_269-241&422_494&500-494&495_242&500_241&424_494&422-0_0_3_24_33_27_29_28-129-87.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\ccpd2020_ccpd_green_0194911024306-90_269-241&422_494&500-494&495_242&500_241&424_494&422-0_0_3_24_33_27_29_28-129-87.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0265.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\ccpd2020_ccpd_green_0194911024306-90_269-241&422_494&500-494&495_242&500_241&424_494&422-0_0_3_24_33_27_29_28-129-87.txt	1	40.275840	0.452885	1	0-5
266	1	green	1	green	ccpd2020	ccpd_green	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CCPD2020\ccpd_green\train\01953125-89_269-249&502_499&581-499&576_251&581_249&508_498&502-0_0_3_25_26_27_30_32-136-208.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\ccpd2020_ccpd_green_01953125-89_269-249&502_499&581-499&576_251&581_249&508_498&502-0_0_3_25_26_27_30_32-136-208.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0266.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\ccpd2020_ccpd_green_01953125-89_269-249&502_499&581-499&576_251&581_249&508_498&502-0_0_3_25_26_27_30_32-136-208.txt	1	40.290955	1.380241	1	0-5
